EMISSAO;FILIAL;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ENTRADA;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.4.0015   ;PT 3D PRIVACIDADE IP15 PRO MAX          ;K9        ;TRANSPARENTE             ;5;1;;PELICULAS                ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.4.6      ;PT 3D PRIVACIDADE IP13 PRO MAX/ 14 PLUS ;K9        ;TRANSPARENTE             ;5;1;;PELICULAS                ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.4.7      ;PT 3D PRIVACIDADE IP13/13PRO/14         ;06        ;PRETO                    ;5;1;;PELICULAS                ;13/13 PRO/14             ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.9.0012   ;PT CERAMICA IP14 PRO MAX                ;K9        ;TRANSPARENTE             ;10;1;;PELICULAS                ;14 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.9.0019   ;PT CERAMICA IP13/13 PRO/14              ;K9        ;TRANSPARENTE             ;10;1;;PELICULAS                ;13/13 PRO/14             ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.9.0020   ;PT CERAMICA IP13 PRO MAX/ 14  PLUS      ;K9        ;TRANSPARENTE             ;10;1;;PELICULAS                ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.9.0021   ;PT CERAMICA IP14 PRO                    ;K9        ;TRANSPARENTE             ;10;1;;PELICULAS                ;14 PRO                   ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.90.0001  ;PT CERAMICA IP16 PRO MAX                ;147       ;TRANSLUCIDA              ;10;1;;PELICULAS                ;16 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.91.0001  ;PT CERAMICA IP16 PRO                    ;147       ;TRANSLUCIDA              ;10;1;;PELICULAS                ;16 PRO                   ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.92.0005  ;PT 3D PRIVACIDADE 16E                   ;N4        ;PRIVACY                  ;5;1;;PELICULAS                ;16                       ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N5.93.0001  ;PT CERAMICA IP16/15 PRO/15              ;147       ;TRANSLUCIDA              ;10;1;;PELICULAS                ;15/15 PRO/16             ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N7.18.0001  ;OLEO ESSENCIAL VIA AROMA                ;161       ;BAMBU                    ;2;1;;CASA E CONEXÃO           ;ESSENCIA PARA DIFUSOR    ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;N7.18.0001  ;OLEO ESSENCIAL VIA AROMA                ;MC1       ;MAÇA COM CANELA          ;1;1;;CASA E CONEXÃO           ;ESSENCIA PARA DIFUSOR    ;ELETRONICOS              ;C6    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;X2.03.0015  ;ALÇA GEONAV DUAL STYLE                  ;06        ;PRETO                    ;5;1;;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;D5    
2025-07-08;NERD VILLA LOBOS         ;T014817 ;X2.03.0015  ;ALÇA GEONAV DUAL STYLE                  ;37        ;DOURADO                  ;5;1;;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;D5    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0234  ;CP COURO MAGSAFE IP13 PRO MAX           ;06        ;PRETO                    ;2;1;;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0234  ;CP COURO MAGSAFE IP13 PRO MAX           ;09        ;MARROM                   ;1;1;;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0235  ;CP COURO MAGSAFE IP13                   ;06        ;PRETO                    ;1;1;;CAPAS                    ;13                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0235  ;CP COURO MAGSAFE IP13                   ;09        ;MARROM                   ;1;1;;CAPAS                    ;13                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0236  ;CP COURO MAGSAFE IP12/12 PRO            ;06        ;PRETO                    ;1;1;;CAPAS                    ;12                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.45.0236  ;CP COURO MAGSAFE IP12/12 PRO            ;09        ;MARROM                   ;1;1;;CAPAS                    ;12                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.90.91    ;POPSOCKET FOSCO MAGSAFE                 ;08        ;ROSA                     ;1;1;;ACESSÓRIO PARA CELULAR   ;POP SOCKET MAGNETICO     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;28.90.91    ;POPSOCKET FOSCO MAGSAFE                 ;42        ;NUDE                     ;1;1;;ACESSÓRIO PARA CELULAR   ;POP SOCKET MAGNETICO     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N2.23.0001  ;POWERBANK MAGNETICO 10000 PEINING WU1003;01        ;BRANCO                   ;1;1;;CARREGAMENTO             ;POWERBANK MAGNETICA      ;ELETRONICOS              ;106   
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N2.8.10     ;CARR GEONAV 65W USB + USB-C             ;01        ;BRANCO                   ;3;1;;CARREGAMENTO             ;USB-C/ USB               ;ELETRONICOS              ;D5    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0032  ;CP SILICONE IP 7 / 8 PLUS               ;06        ;PRETO                    ;1;1;;CAPAS                    ;7/8 PLUS                 ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0032  ;CP SILICONE IP 7 / 8 PLUS               ;C9        ;AZUL MARINHO             ;1;1;;CAPAS                    ;7/8 PLUS                 ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0039  ;CP SILICONE IP XR                       ;04        ;VERDE                    ;1;1;;CAPAS                    ;XR                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0039  ;CP SILICONE IP XR                       ;06        ;PRETO                    ;2;1;;CAPAS                    ;XR                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0039  ;CP SILICONE IP XR                       ;23        ;LILÁS                    ;1;1;;CAPAS                    ;XR                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.21.0039  ;CP SILICONE IP XR                       ;C9        ;AZUL MARINHO             ;1;1;;CAPAS                    ;XR                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.22.0046  ;CP COURO MAGSAFE IP15 PRO MAX           ;06        ;PRETO                    ;2;1;;CAPAS                    ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.22.0046  ;CP COURO MAGSAFE IP15 PRO MAX           ;09        ;MARROM                   ;1;1;;CAPAS                    ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.22.0047  ;CP COURO MAGSAFE IP15 PRO               ;06        ;PRETO                    ;3;1;;CAPAS                    ;15 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.22.0047  ;CP COURO MAGSAFE IP15 PRO               ;09        ;MARROM                   ;1;1;;CAPAS                    ;15 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.22.0048  ;CP COURO MAGSAFE IP14 PRO MAX           ;06        ;PRETO                    ;1;1;;CAPAS                    ;14 PRO MAX               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0062  ;POPSOCKET MAGSAFE                       ;06        ;PRETO                    ;1;1;;ACESSÓRIO PARA CELULAR   ;POP SOCKET MAGNETICO     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0062  ;POPSOCKET MAGSAFE                       ;Z2        ;MADREPÉROLA              ;1;1;;ACESSÓRIO PARA CELULAR   ;POP SOCKET MAGNETICO     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0180  ;CP FLIP IPAD AIR 4/5 10.9               ;06        ;PRETO                    ;4;1;;CAPAS                    ;IPAD                     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0202  ;CP COURO MAGSAFE IP15                   ;06        ;PRETO                    ;2;1;;CAPAS                    ;15                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0202  ;CP COURO MAGSAFE IP15                   ;09        ;MARROM                   ;2;1;;CAPAS                    ;15                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.24.0288  ;CP COURO MAGSAFE IP13 PRO               ;06        ;PRETO                    ;1;1;;CAPAS                    ;13 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.31.0031  ;CP BEATS SILICONE IP15 PRO              ;01        ;BRANCO                   ;1;1;;CAPAS                    ;15 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.31.0031  ;CP BEATS SILICONE IP15 PRO              ;06        ;PRETO                    ;1;1;;CAPAS                    ;15 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.31.0031  ;CP BEATS SILICONE IP15 PRO              ;07        ;CINZA                    ;1;1;;CAPAS                    ;15 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.34.0023  ;CP BEATS SILICONE IP14 PRO              ;03        ;AZUL                     ;1;1;;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.34.0023  ;CP BEATS SILICONE IP14 PRO              ;174       ;AZUL ONDA                ;1;1;;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.34.0023  ;CP BEATS SILICONE IP14 PRO              ;175       ;CASCALHO DA MONTANHA     ;1;1;;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.34.0023  ;CP BEATS SILICONE IP14 PRO              ;176       ;PRETO MEIA NOITE         ;1;1;;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.53.0010  ;CP TECLADO IPAD 10 10.9                 ;06        ;PRETO                    ;1;1;;CAPAS                    ;IPAD                     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.53.0021  ;CP TECLADO IPAD PRO 11                  ;06        ;PRETO                    ;2;1;;CAPAS                    ;IPAD                     ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.61.0008  ;CP COURO MAGSAFE IP16 PRO               ;06        ;PRETO                    ;2;1;;CAPAS                    ;16 PRO                   ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;N4.63.0006  ;CP COURO MAGSAFE IP16                   ;09        ;MARROM                   ;1;1;;CAPAS                    ;16                       ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;W9.05.0005  ;BASTÃO DE SELFIE PEINING EX             ;06        ;PRETO                    ;2;1;;ACESSÓRIO PARA CELULAR   ;BASTÃO SELFIE            ;ELETRONICOS              ;106   
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;W9.14.0001  ;RING LIGHT RGB MJ16                     ;06        ;PRETO                    ;1;1;;ACESSÓRIO PARA CELULAR   ;RING LIGHT               ;ELETRONICOS              ;C6    
2025-07-11;NERD HIGIENOPOLIS        ;T014829 ;W9.14.0002  ;RING LIGHT RGB MJ20                     ;06        ;PRETO                    ;1;1;;ACESSÓRIO PARA CELULAR   ;RING LIGHT               ;ELETRONICOS              ;C6    
2025-07-11;NERD VILLA LOBOS         ;T014830 ;28.14.15    ;PORTA CARTAO COURO MAGSAFE              ;06        ;PRETO                    ;1;1;;ACESSÓRIO PARA CELULAR   ;PORTA CARTÃO             ;ELETRONICOS              ;C6    
2025-07-11;NERD VILLA LOBOS         ;T014830 ;28.14.15    ;PORTA CARTAO COURO MAGSAFE              ;09        ;MARROM                   ;1;1;;ACESSÓRIO PARA CELULAR   ;PORTA CARTÃO             ;ELETRONICOS              ;C6    
