filial;codigo_filial;produto;data_venda;cor_produto;total_custo;total_venda;total_desconto;total_qtde_venda;ve1;ve2;ve3;ve4;ve5;ve6;ve7;ve8;ve9;ve10;ve11;ve12;ve13;ve14;ve15;ve16;ve17;ve18;ve19;ve20;ve21;ve22;ve23;ve24;ve25;ve26;ve27;ve28;ve29;ve30;ve31;ve32;ve33;ve34;ve35;ve36;ve37;ve38;ve39;ve40;ve41;ve42;ve43;ve44;ve45;ve46;ve47;ve48;clifor;filial_propria;matriz;regiao;tabela_operacoes;tabela_medidas;tipo_produto;desc_produto;grupo_produto;subgrupo_produto;colecao;grade;linha;griffe;cartela;unidade;revenda;refer_fabricante;modelagem;fabricante;estilista;modelista;periodo_pcp;cor_fabricante;desc_cor_produto;tinturaria_lavagem;margem;preco_medio;porcentagem_valor;porcentagem_qtde;cor;material;cor_material;etiqueta;tipo_lavagem_tinturaria;qtde_troca;valor_troca;desconto_troca;custo_troca;qtde_liquida;valor_liquido;empresa;custo_rep_unitario;custo_rep_total;desc_produto_segmento;desc_produto_solucao;desc_sexo_tipo
VILLA LOBOS - LLL;000085;13.71.0360;15/05/2026;21;9,23;198;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FOLHAGEM;TROPICAL DIURNO 03/24;LENÇO;CETIM DE SEDA;R7;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;CORAL;FALSO;95,34;198;0,09;0,13;21;;;;;0;0;0;0;1;198;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0448;16/05/2026;H2;74,53;868;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;GEOMETRICO;PILAR C 11/24;LENÇO;CETIM DE SEDA;R7;90X90;LENÇOS;SCARFME;;PC;VERDADEIRO;CJ24141-V01/V02;;SALETE CAJAMAR;;;PADRAO;;MARSALA;FALSO;91,41;868;0,4;0,13;H2;;;;;0;0;0;0;1;868;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0634;16/05/2026;03;121,28;763,3;134,7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;ABSTRATO;ALGODAO DOCE C 11/25;LENÇO;CETIM DE SEDA;X7;90X90;LENÇOS;SCARFME;;PC;FALSO;TH25131;;CHINA;;;PADRAO;;AZUL;FALSO;84,11;763,3;0,35;0,13;03;;;;;0;0;0;0;1;763,3;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0661;16/05/2026;107;119,34;898;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FIGURATIVO;CABECA DE MOCA C 04/26;LENÇO;CETIM DE SEDA;X10;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ25267;;CHINA;;;PADRAO;;PRETO/OFF WHITE;FALSO;86,71;898;0,41;0,13;107;;;;;0;0;0;0;1;898;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0676;16/05/2026;06;150,94;1298;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FIGURATIVO;RETRATO JOAO C 01/26;LENÇO;CETIM DE SEDA;X10;110X110;LENÇOS;SCARFME;;PC;FALSO;CJ25268;;CHINA;;;PADRAO;;PRETO;FALSO;88,37;1298;0,59;0,13;06;;;;;0;0;0;0;1;1298;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0693;16/05/2026;03;119,34;718,4;179,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FIGURATIVO;NY + FLORES C 04/26;LENÇO;CETIM DE SEDA;X10;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ25294 DOBLEFACE;;CHINA;;;PADRAO;;AZUL;FALSO;83,39;718,4;0,33;0,13;03;;;;;0;0;0;0;1;718,4;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0696;16/05/2026;13;146,72;998;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;BANDANA GLORIOSA C 04/26;LENÇO;LÃ;T6;110X110;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;OFF WHITE;FALSO;85,3;998;0,46;0,13;13;;;;;0;0;0;0;1;998;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0699;16/05/2026;03;111,28;763,3;134,7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;GRAVURA;O LAGO C 05/26;LENÇO;CETIM DE SEDA;U7;90X90;LENÇOS;SCARFME;;PC;FALSO;TH26008;;CHINA;;;PADRAO;;AZUL;FALSO;85,42;763,3;0,35;0,13;03;;;;;0;0;0;0;1;763,3;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;85.03.0207;15/05/2026;03;5,3;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;GRAND MOSQUE 01/24;TWILLY;CETIM DE POLIESTER;P5;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;94,65;99;0,05;0,13;03;;;;;0;0;0;0;1;99;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;85.03.0234;15/05/2026;05;5,3;148;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;GEOMETRICO;FERVO SAO PAULO 02/25;TWILLY;CETIM DE POLIESTER;U5;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;96,42;148;0,07;0,13;05;;;;;0;0;0;0;1;148;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;85.04.0116;17/05/2026;03;36,85;149,00082;68,99918;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;ABSTRATO;ALGODAO DOCE C 03/26;LENÇO;CETIM DE SEDA;X7;40X40;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;AZUL;FALSO;75,27;149;0,07;0,13;03;;;;;0;0;0;0;1;149;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;85.04.0124;17/05/2026;04;8,13;149,00082;68,99918;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;GEOMETRICO;FAVO 04/26;TWILLY;CETIM DE SEDA;X7;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;VERDE;FALSO;94,54;149;0,07;0,13;04;;;;;0;0;0;0;1;149;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;A3.43.0044;16/05/2026;14;10,47;358;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;KIT DANI FERNANDES 04/26;KIT;LENÇO +  BODY SPLASH;X9;UNICO;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VINHO;FALSO;97,08;358;0,16;0,13;14;;;;;0;0;0;0;1;358;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;I5.01.0002;16/05/2026;14;0,01;0,0084998;0,0015002;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;VIDRO;VINHO FRIDA KAHLO 05/26;VINHO;GRAND CRU;X13;UNICO;PARCERIAS;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;VINHO;FALSO;0;0,01;0;0,13;14;;;;;0;0;0;0;1;0,01;10;0;0;;;FEMININO
IGUATEMI SP - JJJ;000059;07.06.0002;16/05/2026;15;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;UVA;FALSO;84,76;0;-0,15;-0,13;;;;;;1;328;0;49,98;-1;-328;0;0;0;;;
IGUATEMI SP - JJJ;000059;07.06.0002;17/05/2026;26;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;CHOCOLATE;FALSO;84,76;0;-0,15;-0,13;;;;;;1;328;0;49,98;-1;-328;0;0;0;;;
IGUATEMI SP - JJJ;000059;13.46.0151;16/05/2026;42;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;FLORAL;RAMOS DE PURPURA 06/23;LENÇO;CETIM DE POLIESTER;O9;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;NUDE;FALSO;92,93;0;-0,07;-0,13;;;;;;1;148;0;10,47;-1;-148;0;0;0;;;
IGUATEMI SP - JJJ;000059;13.46.0306;15/05/2026;09;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;BICHO;GRAVATARIA 11/24;LENÇO;CETIM DE POLIESTER;T6;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MARROM;FALSO;92,93;0;-0,07;-0,13;;;;;;1;148;0;10,47;-1;-148;0;0;0;;;
IGUATEMI SP - JJJ;000059;13.46.0350;16/05/2026;04;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;FLORAL;VOO ENCANTADOR 03/25;LENÇO;CETIM DE POLIESTER;U6;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;92,93;0;-0,07;-0,13;;;;;;1;148;0;10,47;-1;-148;0;0;0;;;
IGUATEMI SP - JJJ;000059;13.71.0375;15/05/2026;10;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;GRAVURA;SANTORINI POR DO SOL 05/24;LENÇO;CETIM DE SEDA;R10;40X40;DESCONTINUADO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;92,23;0;-0,05;-0,13;;;;;;1;118,8;0;9,23;-1;-118,8;0;0;0;;;
IGUATEMI SP - JJJ;000059;45.14.0084;16/05/2026;20;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000059;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;PAISLEY;CHAPS WESTERN 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BEGE;FALSO;90,54;0;-0,15;-0,13;;;;;;1;328;0;31,03;-1;-328;0;0;0;;;
MORUMBI - JJJ;000055;07.06.0002;17/05/2026;13;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;OFF WHITE;FALSO;84,76;0;-0,15;-0,13;;;;;;1;328;0;49,98;-1;-328;0;0;0;;;
MORUMBI - JJJ;000055;13.46.0124;17/05/2026;107;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;FLORAL;COLAR EMPODERE-SE 03/23;ACESSÓRIOS;COLAR;O5;UNICO;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO/OFF WHITE;FALSO;66,78;0;-0,09;-0,13;;;;;;1;198;0;65,77;-1;-198;0;0;0;;;
MORUMBI - JJJ;000055;13.46.0130;17/05/2026;13;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;FLORAL;MARBLE FLOWERS 04/23;LENÇO;CETIM DE POLIESTER;P5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;OFF WHITE;FALSO;92,93;0;-0,07;-0,13;;;;;;1;148;0;10,47;-1;-148;0;0;0;;;
MORUMBI - JJJ;000055;13.46.0260;15/05/2026;72;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;ANIMAL;GUARDIA DOS PORTAIS 06/24;LENÇO;CETIM DE POLIESTER;Q6;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;TURQUESA;FALSO;91,63;0;-0,18;-0,13;;;;;;1;398;0;33,32;-1;-398;0;0;0;;;
MORUMBI - JJJ;000055;13.47.0161;17/05/2026;09;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;ABSTRATO;BOSQUE C 11/25;LENÇO;CETIM DE SEDA;X7;65X65;LENÇOS;SCARFME;;PC;FALSO;RG25148;;CHINA;;;PADRAO;;MARROM;FALSO;91,46;0;-0,32;-0,13;;;;;;1;698;0;59,62;-1;-698;0;0;0;;;
MORUMBI - JJJ;000055;13.71.0594;17/05/2026;05;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;GRAVURA;AUTORRETRATO C 09/25;LENÇO;CETIM DE SEDA;U7;65X65;LENÇOS;SCARFME;;PC;FALSO;AM25021;;CHINA;;;PADRAO;;VERMELHO;FALSO;91,21;0;-0,32;-0,13;;;;;;1;698;0;61,32;-1;-698;0;0;0;;;
MORUMBI - JJJ;000055;13.71.150;15/05/2026;05;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000055;FALSO;SCARF ME - MATRIZ JJJ;SUDESTE;;;FOLHAGEM;JULIE 12/19;LENÇO;CETIM DE POLIESTER;C9;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;VERDADEIRO;68294_VAR600;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;92,93;0;-0,07;-0,13;;;;;;1;148;0;10,47;-1;-148;0;0;0;;;
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0632;16/05/2026;06;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;RABISCO C 11/25;LENÇO;CETIM DE SEDA;X7;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ25243;;CHINA;;;PADRAO;;PRETO;FALSO;86,49;0;-0,41;-0,13;;;;;;1;898;0;121,28;-1;-898;0;0;0;;;
SCARF ME - HIGIENOPOLIS 2;000038;45.14.0055;16/05/2026;10;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FOLHAGEM;PANTANAL 05/23;ECHARPE;MOUSSELINE DE POLIESTER;O8;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;90,54;0;-0,15;-0,13;;;;;;1;328;0;31,03;-1;-328;0;0;0;;;
SCARF ME - HIGIENOPOLIS 2;000038;85.03.0239;17/05/2026;20;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;TRAMADO EM PALHA 11/25;TWILLY;CETIM DE POLIESTER;V9;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BEGE;FALSO;96,42;0;-0,07;-0,13;;;;;;1;148;0;5,3;-1;-148;0;0;0;;;
SCARF ME PAULISTA FFFR;000117;13.71.0214;16/05/2026;05;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;MATA ATLANTICA 05/23;LENÇO;CETIM DE SEDA;O8;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;95,34;0;-0,09;-0,13;;;;;;1;198;0;9,23;-1;-198;0;0;0;;;
SCARF ME PAULISTA FFFR;000117;13.71.0360;16/05/2026;21;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FOLHAGEM;TROPICAL DIURNO 03/24;LENÇO;CETIM DE SEDA;R7;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;CORAL;FALSO;95,34;0;-0,09;-0,13;;;;;;1;198;0;9,23;-1;-198;0;0;0;;;
SCARF ME PAULISTA FFFR;000117;13.71.0603;16/05/2026;H5;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ARABESCO;PENAS C 11/25;LENÇO;CETIM DE SEDA;X4;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ5219-V01 / V02;;SALETE CAJAMAR;;;PADRAO;;VERDE/OFF;FALSO;82,81;0;-0,41;-0,13;;;;;;1;898;0;154,34;-1;-898;0;0;0;;;
SCARF ME PAULISTA FFFR;000117;45.14.0087;15/05/2026;89;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;PADRONAGEM;OLHOS DE PROTECAO 12/24;ECHARPE;MOUSSELINE DE POLIESTER;T5;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;OFF WHITE/AZUL;FALSO;90,54;0;-0,15;-0,13;;;;;;1;328;0;31,03;-1;-328;0;0;0;;;
SCARF ME PAULISTA FFFR;000117;45.14.0092;17/05/2026;11;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;ACOLHER 03/25;ECHARPE;MOUSSELINE DE POLIESTER;U6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;89,59;0;-0,14;-0,13;;;;;;1;298;0;31,03;-1;-298;0;0;0;;;
VILLA LOBOS - LLL;000085;13.71.0677;16/05/2026;06;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;GEOMETRICO;RABISCO C 03/26;LENÇO;CETIM DE SEDA;X7;110X110;LENÇOS;SCARFME;;PC;FALSO;CJ25243;;CHINA;;;PADRAO;;PRETO;FALSO;88,06;0;-0,59;-0,13;;;;;;1;1298;0;154,92;-1;-1298;0;0;0;;;
