EMISSAO;FILIAL;FILIAL_DESTINO;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.12.0035  ;PT CERAMICA FOSCA IP 12/ 12 PRO         ;K9        ;TRANSPARENTE             ;3;TRANSFERENCIA            ;PELICULAS                ;12/12 PRO                ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.5.0012   ;PT VIDRO IPAD AIR 11 2024               ;K9        ;TRANSPARENTE             ;5;TRANSFERENCIA            ;PELICULAS                ;TABLETS                  ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.9.0012   ;PT CERAMICA IP14 PRO MAX                ;148       ;FOSCA                    ;3;TRANSFERENCIA            ;PELICULAS                ;14 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.9.0021   ;PT CERAMICA IP14 PRO                    ;148       ;FOSCA                    ;3;TRANSFERENCIA            ;PELICULAS                ;14 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.90.0004  ;PT CERAMICA IP 16 PLUS                  ;148       ;FOSCA                    ;3;TRANSFERENCIA            ;PELICULAS                ;16 PLUS                  ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.91.0001  ;PT CERAMICA IP16 PRO                    ;148       ;FOSCA                    ;3;TRANSFERENCIA            ;PELICULAS                ;16 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N5.93.0001  ;PT CERAMICA IP16/15 PRO/15              ;148       ;FOSCA                    ;3;TRANSFERENCIA            ;PELICULAS                ;15/15 PRO/16             ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;NERD VILLA LOBOS         ;015235  ;N7.04.0002  ;DIFUSOR AROMATICO BMAX BM081            ;J1        ;MADEIRA                  ;2;TRANSFERENCIA            ;CASA E CONEXÃO           ;DIFUSOR                  ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;G7.05.0009  ;CAMERA INFANTIL HMASTON CAM02           ;02        ;AMARELO                  ;2;TRANSFERENCIA ENTRE LOJAS;CAMERA                   ;CAMERA DE AÇÃO           ;ELETRONICOS              ;S2    
2025-09-18;NERD                     ;;015236  ;G7.05.0009  ;CAMERA INFANTIL HMASTON CAM02           ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;CAMERA                   ;CAMERA DE AÇÃO           ;ELETRONICOS              ;S2    
2025-09-18;NERD                     ;;015236  ;N1.17.0001  ;FONE HMASTON RS21                       ;01        ;BRANCO                   ;3;TRANSFERENCIA ENTRE LOJAS;AUDIO                    ;FONE BLUETOOTH TWS       ;ELETRONICOS              ;100   
2025-09-18;NERD                     ;;015236  ;N1.4.0018   ;SPEAKER KARAOKE PORTATIL HMASTON        ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;AUDIO                    ;CAIXA DE SOM BLUETOOTH   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N2.25.0001  ;CARREGADOR 35W PEI-903                  ;01        ;BRANCO                   ;2;TRANSFERENCIA ENTRE LOJAS;CARREGAMENTO             ;USB-C/ USB-C             ;ELETRONICOS              ;106   
2025-09-18;NERD                     ;;015236  ;N2.99.0106  ;POWERBANK PEINING 10000MAH WUP951       ;01        ;BRANCO                   ;1;TRANSFERENCIA ENTRE LOJAS;CARREGAMENTO             ;POWER BANK 10.000        ;ELETRONICOS              ;106   
2025-09-18;NERD                     ;;015236  ;N2.99.0106  ;POWERBANK PEINING 10000MAH WUP951       ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;CARREGAMENTO             ;POWER BANK 10.000        ;ELETRONICOS              ;106   
2025-09-18;NERD                     ;;015236  ;N2.P1.0007  ;POWERBANK PEINING 5000MAH WUP952        ;01        ;BRANCO                   ;3;TRANSFERENCIA ENTRE LOJAS;CARREGAMENTO             ;POWER BANK 5.000         ;ELETRONICOS              ;106   
2025-09-18;NERD                     ;;015236  ;N2.P1.0007  ;POWERBANK PEINING 5000MAH WUP952        ;06        ;PRETO                    ;2;TRANSFERENCIA ENTRE LOJAS;CARREGAMENTO             ;POWER BANK 5.000         ;ELETRONICOS              ;106   
2025-09-18;NERD                     ;;015236  ;N4.34.0027  ;CP CARBON BRACKET IP 14 PRO             ;06        ;PRETO                    ;4;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.34.0027  ;CP CARBON BRACKET IP 14 PRO             ;07        ;CINZA                    ;3;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.34.0027  ;CP CARBON BRACKET IP 14 PRO             ;09        ;MARROM                   ;4;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.34.0027  ;CP CARBON BRACKET IP 14 PRO             ;18        ;ROXO                     ;3;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.36.0028  ;CP CARBON BRACKET IP 13 PRO MAX         ;06        ;PRETO                    ;5;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.36.0028  ;CP CARBON BRACKET IP 13 PRO MAX         ;07        ;CINZA                    ;5;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.36.0028  ;CP CARBON BRACKET IP 13 PRO MAX         ;09        ;MARROM                   ;3;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.36.0028  ;CP CARBON BRACKET IP 13 PRO MAX         ;18        ;ROXO                     ;1;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;13 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;N4.58.0001  ;CASE AQUATICA                           ;06        ;PRETO                    ;6;TRANSFERENCIA ENTRE LOJAS;CAPAS                    ;AQUATICA                 ;ELETRONICOS              ;118   
2025-09-18;NERD                     ;;015236  ;X2.03.0021  ;ALÇA PULSO BASIC III                    ;06        ;PRETO                    ;4;TRANSFERENCIA ENTRE LOJAS;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;C6    
2025-09-18;NERD                     ;;015236  ;X2.03.0021  ;ALÇA PULSO BASIC III                    ;Y2        ;VERDE OLIVA              ;2;TRANSFERENCIA ENTRE LOJAS;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N2.07.0019  ;CARREGADOR DE INDUÇÃO WIWU 3EM1 QY2     ;01        ;BRANCO                   ;3;TRANSFERENCIA            ;CARREGAMENTO             ;CARREGADOR 3 EM 1        ;ELETRONICOS              ;104   
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.07.0018  ;CP CARTEIRA MAGSAFE IP 14               ;S1        ;CAPUCCINO                ;1;TRANSFERENCIA            ;CAPAS                    ;14                       ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.08.0017  ;CP CARTEIRA MAGSAFE IP 15 PRO MAX       ;06        ;PRETO                    ;1;TRANSFERENCIA            ;CAPAS                    ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.08.0017  ;CP CARTEIRA MAGSAFE IP 15 PRO MAX       ;09        ;MARROM                   ;3;TRANSFERENCIA            ;CAPAS                    ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.08.0017  ;CP CARTEIRA MAGSAFE IP 15 PRO MAX       ;S1        ;CAPUCCINO                ;2;TRANSFERENCIA            ;CAPAS                    ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.32.0019  ;CP CARTEIRA MAGSAFE IP 15               ;S1        ;CAPUCCINO                ;1;TRANSFERENCIA            ;CAPAS                    ;15                       ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.34.0032  ;CP CARTEIRA MAGSAFE IP 14 PRO           ;06        ;PRETO                    ;1;TRANSFERENCIA            ;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;S2    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.34.0032  ;CP CARTEIRA MAGSAFE IP 14 PRO           ;09        ;MARROM                   ;3;TRANSFERENCIA            ;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;S2    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.34.0032  ;CP CARTEIRA MAGSAFE IP 14 PRO           ;S1        ;CAPUCCINO                ;1;TRANSFERENCIA            ;CAPAS                    ;14 PRO                   ;ELETRONICOS              ;S2    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.38.0011  ;CP CARTEIRA MAGSAFE IP13                ;09        ;MARROM                   ;1;TRANSFERENCIA            ;CAPAS                    ;13                       ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.38.0011  ;CP CARTEIRA MAGSAFE IP13                ;S1        ;CAPUCCINO                ;1;TRANSFERENCIA            ;CAPAS                    ;13                       ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.42.0007  ;CP CARTEIRA MAGSAFE IP 11               ;09        ;MARROM                   ;1;TRANSFERENCIA            ;CAPAS                    ;11                       ;ELETRONICOS              ;C6    
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.7E.0081  ;CP ISHIELD ULTRA WIWU IP 17 AIR         ;06        ;PRETO                    ;2;TRANSFERENCIA            ;CAPAS                    ;IPHONE 17 AIR            ;ELETRONICOS              ;104   
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.7E.0081  ;CP ISHIELD ULTRA WIWU IP 17 AIR         ;181       ;DESERT GOLD              ;2;TRANSFERENCIA            ;CAPAS                    ;IPHONE 17 AIR            ;ELETRONICOS              ;104   
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.7H.0081  ;CP INVISIBLE WIWU IP 17 PRO MAX         ;K9        ;TRANSPARENTE             ;2;TRANSFERENCIA            ;CAPAS                    ;IPHONE 17 PRO MAX        ;ELETRONICOS              ;104   
2025-09-23;NERD                     ;NERD HIGIENOPOLIS        ;015262  ;N4.7I.0020  ;CP INVISIBLE WIWU IP 17                 ;K9        ;TRANSPARENTE             ;2;TRANSFERENCIA            ;CAPAS                    ;IPHONE 17                ;ELETRONICOS              ;104   
